"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Dlg4",0.1468952597818,0.650062711114691,0.989440068184805,0.148463019141007,"3",125.340041527638,"3",0.0652143787565564
"Gpr107",0.146990257727183,0.583313041317857,1.30488914193905,0.112645781931143,"6",1258.20340698973,"2",-0.0729510806492427
"Rbfa",0.146927860432844,0.647515472013499,1.0086042133297,0.145674446419168,"5",811.632818810988,"4",0.0736295347142751
"Focad",0.147084215275993,0.583333867206218,1.30488914193905,0.112717786169503,"6",1358.81383730307,"2",-0.0735941217040129
"43897",0.147653744647718,0.593813305612062,1.23678722519817,0.119384920574401,"8",7135.42718891446,"2",0.0719112465626971
"Gabrp",0.147735443266267,1,0,1,"1",31.9446495829833,"1",0.0343072558963229
"Gm13561",0.14777664081659,1,0,1,"1",15.9789438985406,"1",-0.0597495280972274
"Gmps",0.147748468209746,0.603768164113866,1.19711958366807,0.12341997426609,"7",2724.33604386081,"5",0.071226148790845
"Nup205",0.147649082449706,0.603583039940611,1.19711958366807,0.123336953520798,"7",2157.02158891714,"5",-0.07346183967033
"Rwdd2a",0.147735506033538,0.647515472013499,1.01654601711375,0.145330859150871,"3",120.603751605064,"1",0.0691656724159122
"Znhit1",0.14760844739,0.590082327189656,1.25308937264545,0.117795626243624,"4",361.975111050118,"2",-0.0724893204598037
"Cep89",0.14790684066087,0.594127016181403,1.23465430195121,0.11979615705151,"4",385.957274469357,"3",-0.072348480375851
"Gm44027",0.147938651360695,1,0.197119583668066,0.75050204859306,"1",26.4425374682613,"5",-0.0636892304423333
"Rogdi",0.14813426793512,0.709374308641225,0.771233938138709,0.192074363704255,"3",253.423642810759,"2",-0.0696896065719092
"Svil",0.148160030902003,0.581491302149988,1.33491654150395,0.110988235066053,"7",2746.88707766881,"4",-0.0724639296756329
"Prps2",0.148331407009355,0.581707669473403,1.33491654150395,0.111116614707794,"7",2083.22510049566,"4",0.0729039580098918
"Rnf34",0.148341293977993,0.591447329216738,1.25308937264545,0.118380458103179,"5",958.568742153594,"2",-0.0733051907950089
"St5",0.148268301535863,0.760257612646864,0.617051875941677,0.240284986265689,"2",39.8164276171313,"3",0.0646111365969215
"Arfgap3",0.148570226617351,0.591447329216738,1.25308937264545,0.11856315268535,"4",496.928446281761,"2",-0.072223529774332
"Phf19",0.148558080517671,0.753539174179261,0.640294358477202,0.232015288829006,"2",73.4793195282879,"1",-0.0671222153262719
"Bptf",0.148848182299927,0.582195351287827,1.33491654150395,0.111503736504929,"7",2078.814614911,"4",-0.0727383350262837
"Intu",0.148716719285465,1,0.0478108683984729,1,"1",32.2063184881549,"4",-0.0640828871693351
"Klhl8",0.148896917749041,0.478582123709451,2.20507994169768,0.0675244987419397,"4",336.577461816138,"4",-0.0713591977176882
"Msln",0.148635760874615,0.753539174179261,0.640294358477202,0.232136608587514,"2",37.383489349597,"1",0.0480104682224001
"Nop2",0.14884472271471,0.582195351287827,1.33491654150395,0.111501144893311,"7",2369.75486878151,"4",0.072985259893527
"Psmg3",0.148764273325943,0.554747600537486,1.55009335863902,0.0959711700568528,"4",302.640880733012,"1",0.0706083741862311
"Rtraf",0.148928779451213,0.584163451087794,1.30488914193905,0.114131365389328,"6",1703.73773936196,"2",0.0727673442605622
"Mcat",0.149014429851274,0.649720000600133,1.0086042133297,0.14774321570533,"5",820.425657898499,"4",0.0727723684388123
"Bmf",0.149176798051405,0.697302603290202,0.818956861175256,0.182154647116976,"3",106.74083607642,"4",0.0670136082658206
"Mtdh",0.149328653720227,0.599151593831487,1.22597926015367,0.121803572518437,"8",4632.30445225368,"4",-0.0715918486830584
"Sugp2",0.149439945076012,0.584163451087794,1.30488914193905,0.114523096463157,"6",1646.10744072861,"2",-0.0728833562307627
"Gm49616",0.149506864191973,0.833763856747067,0.445952416851931,0.335252951979434,"2",46.5907618896756,"2",0.0654613929178361
"2410004B18Rik",0.149607172877614,0.597871038376242,1.23465430195121,0.121173329766219,"5",911.776611415007,"3",0.0725094143451253
"Atp5o",0.149737820671369,0.608776783740165,1.19711958366807,0.125081756838829,"7",2934.39301675906,"5",0.0729159507836018
"Rtn4ip1",0.14971583462411,0.597871038376242,1.23465430195121,0.121261339621547,"4",494.481275425119,"3",-0.0726819652223935
"Atg3",0.149997057256255,0.58307864404068,1.33491654150395,0.112364370799739,"7",3347.39277660844,"4",0.0690181400273068
"Gm12966",0.150011780677431,0.649562212248897,1.01654601711375,0.147570083549542,"3",119.033644678032,"1",0.0691188899251122
"Mrpl17",0.149876029282659,0.593982497037914,1.25308937264545,0.119605219351793,"5",883.162005553688,"2",0.0729150408817582
"Rnf111",0.149953011468659,0.582271789689759,1.34136982102505,0.111790953634299,"7",2543.20774982049,"2",-0.0726527335429569
"Tbx2",0.149880652876312,1,0,1,"1",22.3497919234156,"1",-0.0511937360751175
"Prdx3",0.150071692236712,0.591447329216738,1.26618307669144,0.118522901624031,"6",1648.52277123802,"1",0.0725407806109766
"Mrps24",0.150233960827172,0.598989705044226,1.23465430195121,0.121680992476799,"6",1621.96932563989,"3",0.0728739738310113
"Abcb4",0.15037697173625,0.987845776412172,0.234654301951207,0.640844725563645,"1",22.1451491744246,"3",-0.0612363235471367
"Tsnax",0.150384724419738,0.599151593831487,1.23465430195121,0.121803102440963,"7",2919.7066979851,"3",0.0727860985412006
"Ccdc116",0.150675229510179,0.752712694325849,0.652932072320505,0.230767082668619,"2",39.7814579274146,"5",0.0628579461251183
"Cks1b",0.15052372825326,0.655448702621023,0.989440068184805,0.15213021292882,"3",208.566336877508,"3",0.0671834789949969
"Pde3b",0.150766686536919,0.630238549706342,1.10018671727803,0.137037362994102,"8",10075.3147953127,"1",-0.0718361630403053
"Phka2",0.150730652494661,0.609459812813588,1.19711958366807,0.125911107420706,"4",485.677783613765,"5",-0.0699026994519141
"Polr2f",0.150569055191915,0.650684323721921,1.0086042133297,0.149284578828837,"5",1032.06436124512,"4",0.0724765304882239
"Sephs2",0.150671333477418,0.609459812813588,1.19711958366807,0.125861555965653,"6",1803.29326012542,"5",0.0721207333557241
"Vps37a",0.151009577153981,0.593651997602373,1.26618307669144,0.119263619877602,"6",1647.54779110501,"1",-0.0726735327655829
"2810468N07Rik",0.151348243803191,1,0,1,"1",33.2664827259144,"1",0.0591522748849218
"Ccdc28b",0.151098201926684,0.920046251249745,0.315644321625409,0.478697671951153,"2",80.5544688512088,"4",-0.0665786997594689
"Dvl1",0.151164713932591,0.600708627412274,1.23465430195121,0.122434849733804,"7",3175.2625691273,"3",-0.0711736808843748
"Gm25395",0.151234843101237,1,0,1,"1",20.6021492250573,"1",-0.0600272189322832
"Hdgfl3",0.151314198788781,0.609459812813588,1.19711958366807,0.126398566069016,"5",911.516173488042,"5",0.0715964386628795
"Inpp5e",0.15141172124129,0.657260514477612,0.991008294653493,0.152785523651173,"6",1790.86516447627,"4",-0.0723625258127067
"Ruvbl2",0.151127026662217,0.609459812813588,1.19711958366807,0.126242213997663,"6",1476.69395294388,"5",0.0719435390149694
"Slc10a3",0.151380305455937,0.609459812813588,1.19711958366807,0.126453787508927,"5",866.798755805921,"5",0.0725731821142528
"Dtd2",0.15147858687038,0.650157399808851,1.01654601711375,0.149013014974441,"3",248.074349794845,"1",0.0689893643931094
"Tmem170",0.151516121485027,0.835634375950416,0.445952416851931,0.339758493864907,"2",57.2686026925536,"2",-0.0668656071334462
"Acox3",0.1517290345712,0.657707765000809,0.991008294653493,0.153105716056849,"6",1350.4679787587,"4",-0.0713842706229116
"Brcc3",0.151721891722731,0.609967420087446,1.19711958366807,0.126739127646583,"6",1221.55460358479,"5",0.0724784369881595
"Psmf1",0.152063524954606,0.658317824239524,0.991008294653493,0.153443241368404,"6",1924.14633863635,"4",0.0707400046008014
"Traj19",0.152124449929045,0.767046622423844,0.617051875941677,0.24653429615928,"2",61.1391769368992,"3",-0.0649824546043697
"Tsn",0.152136920139143,0.61096312087447,1.19711958366807,0.127085816834592,"8",3921.73332805043,"5",0.0718994596476848
"Psme2",0.152348643852399,0.63269782204021,1.10018671727803,0.138475261934923,"8",7571.30797451503,"1",0.0716852187447699
"Zmym4",0.152474075951415,0.595416161886026,1.26618307669144,0.12042024471677,"5",1053.16392958017,"1",-0.0700669734509666
"Acadvl",0.153340877450168,0.606239501488461,1.23465430195121,0.124197418830383,"6",1935.27268170309,"3",0.0710620769496319
"Ankrd52",0.153166047979814,0.659397810189941,0.989440068184805,0.154800733167,"3",196.00561205234,"3",-0.0663687285830827
"Armc10",0.153327330817409,0.606239501488461,1.23465430195121,0.124186446825719,"5",1025.0531821779,"3",0.072149493282086
"C2cd4b",0.153637281141696,0.840027183623995,0.445952416851931,0.344514964682224,"1",16.4800720405615,"2",0.0597817579632355
"Fam107b",0.153288971108324,0.605874598432032,1.23678722519817,0.123941263287032,"8",27160.4745670433,"2",0.0684374091880472
"Gm38376",0.153734247096706,0.993461982877754,0.234654301951207,0.655152050562757,"1",29.4900883459501,"3",-0.0623268692707027
"Golga4",0.153629775297657,0.584163451087794,1.34136982102505,0.114532005185755,"7",3396.86161286627,"2",-0.0712166125852326
"Gtpbp10",0.152957541938621,0.65900524067541,0.989440068184805,0.154590001817121,"3",258.373540039853,"3",0.0686142634213906
"Ints6",0.152993650639724,0.584163451087794,1.34136982102505,0.114057770080744,"7",3140.55438509572,"2",-0.0716585632356299
"Jarid2",0.153584277710212,0.606239501488461,1.23678722519817,0.12418003241067,"8",4032.25224868159,"2",0.0716830854845446
"Krt4",0.152693281840278,0.992302731193504,0.234654301951207,0.650715885328315,"1",20.1945420485625,"3",0.0474656918473576
"Ndufv1",0.153301219847532,0.634323892844907,1.10018671727803,0.139341093143547,"7",3627.49625999742,"1",0.0683676529100003
"Nme7",0.153441050905076,0.65265399827899,1.01654601711375,0.150943536565847,"3",244.243537873352,"1",0.0696702838142508
"Pan3",0.153673802905277,0.659397810189941,0.991008294653493,0.155068129837409,"6",1640.44745813077,"4",-0.0717743111743937
"Pdpk1",0.152777306024285,0.584163451087794,1.33491654150395,0.11444708434893,"7",2673.3373141672,"4",-0.0723003669284762
"Pdxp",0.153276424349826,0.483929954667469,2.20507994169768,0.0695105975304546,"4",351.732643636213,"4",-0.0690791814817226
"Phkb",0.153153270355314,0.600144560109035,1.25308937264545,0.122220548429029,"5",683.760967167445,"2",-0.0701939548751399
"Pnn",0.152892171636199,0.584163451087794,1.34136982102505,0.113982116817986,"7",3309.41384686896,"2",-0.072226930286304
"Pole3",0.153027068508946,0.600044504276464,1.25308937264545,0.122119835862852,"5",1040.02626758278,"2",0.0717768597443392
"Rbmxl1",0.153068352817713,0.483863827570652,2.20507994169768,0.0694162374448279,"4",438.070522471031,"4",0.0713751313605979
